id,anomalous_pix_perc,cloud_cover,origin_x,origin_y,acquired,strip_id\n
20181011_155259_0f40,0,0.07,348525,4261065,2018-10-11T15:52:59.354262Z,1760702
20181011_161356_1010,0,0.03,317310,4272108,2018-10-11T16:13:56.332272Z,1760736
20181017_161307_1027,0,0,334620,4254870,2018-10-17T16:13:07.27287Z,1772505
20181018_161315_103c,0,0.1,338571,4246779,2018-10-18T16:13:15.741376Z,1774554
20181018_161316_103c,0,0.04,336834,4239486,2018-10-18T16:13:16.797292Z,1774554
20181018_161318_103c,0,0.03,333294,4224924,2018-10-18T16:13:18.9086Z,1774554
20181018_161443_101b,0,0,311139,4271607,2018-10-18T16:14:43.881118Z,1774555
20181020_155320_104b,0,0,311121,4243986,2018-10-20T15:53:20.801143Z,1779563
20181020_161137_1001,0,0,348126,4246788,2018-10-20T16:11:37.356113Z,1778934
20181020_161138_1001,0,0,346422,4239465,2018-10-20T16:11:38.411505Z,1778934
20181021_155146_100d,0.01,0,337227,4243566,2018-10-21T15:51:46.550863Z,1781380
20181021_155147_100d,0.01,0,335937,4250334,2018-10-21T15:51:47.50664Z,1781380
20181022_155347_0f3d,0,0.01,301812,4231767,2018-10-22T15:53:47.992154Z,1784778
20181022_161605_103d,0,0,297627,4269408,2018-10-22T16:16:05.768734Z,1783972
20181022_161607_103d,0,0,294273,4254675,2018-10-22T16:16:07.888955Z,1783972
20181023_161459_0f15,0,0,321225,4267560,2018-10-23T16:14:59.494946Z,1786551
20181023_161502_0f15,0,0,315864,4245735,2018-10-23T16:15:02.6585Z,1786551
20181023_161505_0f15,0,0,310512,4223760,2018-10-23T16:15:05.822054Z,1786551
20181024_155051_0f21,0,0.01,344634,4254420,2018-10-24T15:50:51.547814Z,1789150
20181024_161336_101f,0,0,327963,4231806,2018-10-24T16:13:36.246562Z,1789412
20181024_161418_1003,0,0.01,310941,4270488,2018-10-24T16:14:18.233889Z,1789199
20181028_155155_1020,0,0.01,319317,4234305,2018-10-28T15:51:55.58449Z,1800517
20181028_161255_100c,0,0,346188,4260018,2018-10-28T16:12:55.452571Z,1799897
20181028_161257_100c,0,0,342657,4245348,2018-10-28T16:12:57.553393Z,1799897
20181028_161456_1021,0,0.01,307491,4274055,2018-10-28T16:14:56.03996Z,1799903
20181029_161418_1039,0,0,326505,4262724,2018-10-29T16:14:18.349632Z,1802260
20181029_161421_1039,0,0,321252,4240821,2018-10-29T16:14:21.511614Z,1802260
20181030_161410_1022,0.01,0.22,323400,4229412,2018-10-30T16:14:10.942352Z,1831557
20191004_161912_0f17,0,0.01,346470,4228707,2019-10-04T16:19:12.48716Z,2725496
20191005_150027_1052,0.01,0,303213,4233546,2019-10-05T15:00:27.257874Z,2728405
20191005_161824_1010,0,0.01,346905,4232586,2019-10-05T16:18:24.552588Z,2728043
20191008_145837_0f2b,0.01,0,310296,4227645,2019-10-08T14:58:37.470629Z,2735850
20191008_145842_0f2b,0.01,0,303858,4261050,2019-10-08T14:58:42.197085Z,2735850
20191009_160902_0e0f,0.01,0.01,346653,4231056,2019-10-09T16:09:02.834461Z,2739863
20191009_163634_37_1060,0,0.02,316203,4256220,2019-10-09T16:36:34.370356Z,2736756
20191012_161952_103c,0.01,0,325482,4242411,2019-10-12T16:19:52.10705Z,2745013
20191012_164232_00_106c,0,0.06,292440,4263363,2019-10-12T16:42:32.003897Z,2745580
20191012_164234_04_106c,0,0.06,289785,4277637,2019-10-12T16:42:34.042329Z,2745580
20191014_145922_0f44,0.01,0,313743,4222554,2019-10-14T14:59:22.885751Z,2750125
20191017_145852_1_0f46,0,0,297087,4223241,2019-10-17T14:58:52.062253Z,2758566
20191017_145854_0f46,0,0.01,293340,4242933,2019-10-17T14:58:54.865621Z,2758566
20191017_145855_0f46,0,0,292065,4249512,2019-10-17T14:58:55.799902Z,2758566
20191017_161120_0e0f,0.01,0.01,316164,4245678,2019-10-17T16:11:20.434189Z,2759844
20191017_161123_0e0f,0.01,0.08,310965,4223754,2019-10-17T16:11:23.598792Z,2759844
20191017_162205_1010,0,0.01,340218,4238841,2019-10-17T16:22:05.380307Z,2758707
20191017_164036_45_1063,0,0.04,321507,4240656,2019-10-17T16:40:36.458584Z,2759345
20191017_164040_60_1063,0,0.03,316074,4269555,2019-10-17T16:40:40.608848Z,2759345
20191018_162316_1005,0,0,306864,4251726,2019-10-18T16:23:16.758773Z,2761296
20191018_162318_1005,0,0.02,303417,4237362,2019-10-18T16:23:18.823944Z,2761296
20191019_163857_70_1061,0,0.06,303981,4281819,2019-10-19T16:38:57.708951Z,2764705
20191020_145755_1049,0.01,0.25,329187,4269954,2019-10-20T14:57:55.29391Z,2766910
20191022_145729_0f33,0.01,0,326679,4225440,2019-10-22T14:57:29.260524Z,2773749
20191022_145733_0f33,0,0.05,320349,4258506,2019-10-22T14:57:33.923017Z,2773749
20191022_145735_0f33,0,0.15,317844,4271724,2019-10-22T14:57:35.787909Z,2773749
20191022_162416_1005,0,0.1,299316,4273773,2019-10-22T16:24:16.006891Z,2772531
20191022_162419_1005,0,0.06,294027,4252239,2019-10-22T16:24:19.105433Z,2772531
20191023_145747_0f2a,0.01,0,315966,4231764,2019-10-23T14:57:47.568105Z,2776358
20191023_145751_0f2a,0.01,0,310893,4258287,2019-10-23T14:57:51.311521Z,2776358
20191023_164010_58_1065,0,0.02,337050,4257492,2019-10-23T16:40:10.587981Z,2776580
20191027_162011_1034,0,0,345447,4225458,2019-10-27T16:20:11.51799Z,2786863
20191101_162154_101b,0,0,336447,4264425,2019-11-01T16:21:54.806047Z,2801502
20191101_162417_103b,0,0,306822,4256664,2019-11-01T16:24:17.011081Z,2801509
20191101_162419_103b,0,0,303249,4242231,2019-11-01T16:24:19.095649Z,2801509
20170915_165828_0f32,0.01,0,689871,4329879,2017-09-15T16:58:28.846531Z,757950
20170916_160911_0e20,0.03,0.07,726735,4354596,2017-09-16T16:09:11.652917Z,759354
20170916_160912_0e20,0.02,0.02,725331,4347381,2017-09-16T16:09:12.695164Z,759354
20170916_160913_0e20,0.01,0,723918,4340151,2017-09-16T16:09:13.737411Z,759354
20170916_160915_0e20,0.02,0.01,721227,4325553,2017-09-16T16:09:15.821905Z,759354
20170916_165803_1049,0.12,0.2,706287,4330584,2017-09-16T16:58:03.855308Z,759373
20170916_165804_1049,0.09,0.17,704700,4337352,2017-09-16T16:58:04.818736Z,759373
20170916_165805_1049,0.07,0.14,703098,4344126,2017-09-16T16:58:05.782164Z,759373
20170916_165806_1049,0.04,0.09,701502,4350930,2017-09-16T16:58:06.745592Z,759373
20170916_165813_1048,0.12,0.22,708306,4320855,2017-09-16T16:58:13.118612Z,761116
20170916_165816_1048,0.07,0.15,703500,4341429,2017-09-16T16:58:16.052714Z,761116
20170919_160310_1013,0.01,0.04,740457,4336236,2017-09-19T16:03:10.685335Z,768040
20170919_160312_1013,0.01,0.02,737742,4321458,2017-09-19T16:03:12.788893Z,768040
20170919_160359_1004,0.01,0.02,714708,4315014,2017-09-19T16:03:59.750715Z,767698
20170920_160443_1033,0,0,720606,4315608,2017-09-20T16:04:43.07266Z,771515
20170920_165814_0f24,0,0,703983,4320174,2017-09-20T16:58:14.340888Z,771542
20170920_165815_0f24,0,0,702369,4327059,2017-09-20T16:58:15.320468Z,771542
20170920_165817_0f24,0,0,699156,4340856,2017-09-20T16:58:17.279628Z,771542
20170923_165557_101c,0.01,0.02,727071,4346652,2017-09-23T16:55:57.729429Z,779494
20170925_160620_0f3f,0,0,722292,4360152,2017-09-25T16:06:20.001151Z,784895
20170926_160946_1005,0,0.05,683685,4347447,2017-09-26T16:09:46.486666Z,788008
20171001_211048_0c59,0.01,0.08,708249,4339767,2017-10-01T21:10:48.766913Z,803363
20171001_211049_0c59,0.01,0.03,712014,4342968,2017-10-01T21:10:49.484114Z,803363
20171001_211050_0c59,0.01,0.04,719643,4349385,2017-10-01T21:10:50.918518Z,803363
20171001_211050_1_0c59,0.01,0.02,715833,4346184,2017-10-01T21:10:50.201316Z,803363
20171002_160344_1027,0.02,0.14,741882,4329432,2017-10-02T16:03:44.635123Z,805455
20171002_165421_0f49,0,0.06,740673,4330365,2017-10-02T16:54:21.076672Z,805800
20171017_142251_0c37,0,0.21,720270,4339170,2017-10-17T14:22:51.588976Z,844418
20171017_160424_1033,0,0.04,227772,4342212,2017-10-17T16:04:24.905082Z,844607
20171017_160535_0f42,0,0.14,728520,4336539,2017-10-17T16:05:35.295942Z,844576
20171017_165232_1053,0,0.01,734292,4343556,2017-10-17T16:52:32.479003Z,844854
20171017_165233_1053,0,0.23,732687,4350315,2017-10-17T16:52:33.454487Z,844854
20171019_160551_103e,0,0,744120,4320711,2017-10-19T16:05:51.301943Z,850085
20171020_165306_1053,0,0.09,709698,4353537,2017-10-20T16:53:06.329449Z,851999
20171023_165324_1053,0,0.07,701214,4324632,2017-10-23T16:53:24.435201Z,859581
20180920_161245_1105,0,0.01,738783,4356438,2018-09-20T16:12:45.745917Z,1711792
20180920_161248_1105,0,0.01,734682,4334367,2018-09-20T16:12:48.879586Z,1711792
20180930_155954_0f47,0,0.01,746346,4333734,2018-09-30T15:59:54.106758Z,1735648
20180930_155955_1_0f47,0,0,744726,4340358,2018-09-30T15:59:55.053098Z,1735648
20180930_160237_0f46,0,0,688923,4324374,2018-09-30T16:02:37.765623Z,1734906
20180930_162004_1034,0,0.01,723126,4360842,2018-09-30T16:20:04.924105Z,1734970
20180930_162127_1044,0,0,688116,4347042,2018-09-30T16:21:27.147017Z,1734973
20181002_160044_0f36,0,0.09,727026,4333878,2018-10-02T16:00:44.005517Z,1739794
20181002_161952_0f22,0,0.02,731019,4316190,2018-10-02T16:19:52.061396Z,1739859
20181002_162107_1008,0,0.07,699237,4324356,2018-10-02T16:21:07.186999Z,1739861
20181003_161753_0e20,0.01,0.11,697569,4334241,2018-10-03T16:17:53.095823Z,1742356
20181003_161852_102c,0.01,0.14,734874,4355220,2018-10-03T16:18:52.697114Z,1742189
20181003_161856_102c,0,0.04,728961,4325682,2018-10-03T16:18:56.922875Z,1742189
20181007_162042_100e,0,0.23,728487,4321440,2018-10-07T16:20:42.380839Z,1751558
20181008_155929_0f33,0,0,731070,4328742,2018-10-08T15:59:29.108703Z,1753823
20181008_162030_1012,0,0,717258,4360764,2018-10-08T16:20:30.248035Z,1753884
20181011_162015_0f35,0,0.01,708180,4324041,2018-10-11T16:20:15.306568Z,1760745
20181016_161825_1024,0,0,744279,4328919,2018-10-16T16:18:25.941423Z,1771457
20181016_161958_103e,0,0.02,723240,4353237,2018-10-16T16:19:58.698612Z,1778552
20181017_161923_102e,0,0,745560,4333410,2018-10-17T16:19:23.456806Z,1774078
20181017_162103_1040,0,0,707487,4338663,2018-10-17T16:21:03.099546Z,1772634
20181020_155902_1051,0,0,699159,4320183,2018-10-20T15:59:02.078923Z,1779408
20181020_155903_1_1051,0,0,696042,4333632,2018-10-20T15:59:03.987855Z,1779408
20181020_161958_1025,0,0,717609,4352076,2018-10-20T16:19:58.278168Z,1778942
20181020_162000_1025,0,0,714771,4337166,2018-10-20T16:20:00.405729Z,1778942
20181021_161918_1038,0.01,0,227649,4332753,2018-10-21T16:19:18.954317Z,1781437
20181021_162106_1034,0,0,708675,4316562,2018-10-21T16:21:06.096486Z,1781441
20181022_161916_101b,0,0,226848,4331415,2018-10-22T16:19:16.064943Z,1783976
20181022_162121_0f43,0,0,715557,4319034,2018-10-22T16:21:21.271259Z,1783978
20181023_162115_0f22,0,0.01,712380,4341843,2018-10-23T16:21:15.243432Z,1786563
20181023_162229_1008,0,0.01,685503,4341057,2018-10-23T16:22:29.634128Z,1786564
20181024_155720_0f36,0.01,0.18,731037,4324002,2018-10-24T15:57:20.630564Z,1789153
20181024_155721_0f36,0.01,0.09,729456,4330758,2018-10-24T15:57:21.588962Z,1789153
20181027_162159_1014,0,0.14,686412,4340136,2018-10-27T16:21:59.229409Z,1797331
20181028_155740_1048,0,0,703158,4326678,2018-10-28T15:57:40.815462Z,1800176
20190926_164149_59_1059,0,0.01,741192,4364592,2019-09-26T16:41:49.591758Z,2706825
20190926_164153_62_1059,0,0.01,735972,4336239,2019-09-26T16:41:53.628775Z,2706825
20190930_161534_0e26,0,0,741603,4339956,2019-09-30T16:15:34.132156Z,2715739
20190930_162915_1014,0,0,684513,4328172,2019-09-30T16:29:15.80483Z,2715761
20191001_150518_1054,0,0,701031,4328514,2019-10-01T15:05:18.911054Z,2718515
20191001_162902_1003,0,0,719145,4357074,2019-10-01T16:29:02.988385Z,2718360
20191001_162907_1003,0,0,713517,4327971,2019-10-01T16:29:07.125542Z,2718360
20191002_162853_101e,0,0,726678,4342359,2019-10-02T16:28:53.552216Z,2720590
20191002_162855_101e,0,0,723927,4327809,2019-10-02T16:28:55.62263Z,2720590
20191002_164619_10_106a,0,0.04,714462,4350132,2019-10-02T16:46:19.106704Z,2721630
20191004_150512_0f4d,0,0,738342,4332090,2019-10-04T15:05:12.702355Z,2725590
20191004_150515_0f4d,0,0,733596,4351944,2019-10-04T15:05:15.535608Z,2725590
20191004_162803_1035,0,0,686325,4328589,2019-10-04T16:28:03.205151Z,2725723
20191005_150437_1053,0.01,0.22,736554,4339278,2019-10-05T15:04:37.531733Z,2728420
20191007_150514_1048,0,0,701523,4329123,2019-10-07T15:05:14.253608Z,2733271
20191007_162010_0e3a,0,0,719367,4347612,2019-10-07T16:20:10.883612Z,2733151
20191012_150334_1020,0,0,724164,4347645,2019-10-12T15:03:34.468346Z,2746004
20191012_162714_0f15,0,0,727530,4343751,2019-10-12T16:27:14.030159Z,2745026
20191013_150522_0f2b,0.01,0,716472,4332522,2019-10-13T15:05:22.726849Z,2747499
20191013_162559_100c,0,0,745305,4353384,2019-10-13T16:25:59.889417Z,2747420
20191013_162600_100c,0,0,743940,4346148,2019-10-13T16:26:00.92174Z,2747420
20191013_162601_100c,0,0,742632,4338924,2019-10-13T16:26:01.953539Z,2747420
20191014_162957_1012,0,0,684465,4350186,2019-10-14T16:29:57.999186Z,2750647
20191014_163000_1012,0,0,681633,4335693,2019-10-14T16:30:00.063308Z,2750647
20191014_163004_1038,0.01,0,698298,4327590,2019-10-14T16:30:04.500676Z,2750315
20191014_164526_44_106f,0,0.02,729033,4360011,2019-10-14T16:45:26.441564Z,2750819
20191017_150620_104e,0.01,0,694593,4330974,2019-10-17T15:06:20.481183Z,2758888
20191017_150621_104e,0.01,0,693096,4337544,2019-10-17T15:06:21.416513Z,2758888
20191017_162710_100c,0,0,712341,4355427,2019-10-17T16:27:10.525341Z,2759105
20191017_162713_100c,0,0,708285,4333548,2019-10-17T16:27:13.624408Z,2759105
20191021_162654_1009,0.02,0.2,722919,4340955,2019-10-21T16:26:54.913837Z,2769772
20191022_162603_1039,0,0.01,744261,4332204,2019-10-22T16:26:03.548745Z,2772770
20191022_164706_83_106e,0,0.02,700788,4324944,2019-10-22T16:47:06.838524Z,2773553
20191022_164711_02_106e,0,0.03,693921,4353831,2019-10-22T16:47:11.021294Z,2773553
20191101_150141_0f44,0.01,0,745641,4336539,2019-11-01T15:01:41.641082Z,2801174
20170919_165418_1054,0.01,0.06,702489,4710075,2017-09-19T16:54:18.873498Z,768531
20170922_165318_104e,0,0,734355,4695690,2017-09-22T16:53:18.045843Z,776685
20170922_165320_1_104e,0,0,730992,4709385,2017-09-22T16:53:20.004217Z,776685
20170923_165304_0f4f,0,0,721305,4696959,2017-09-23T16:53:04.629237Z,781071
20170923_165307_0f4f,0,0,716235,4717638,2017-09-23T16:53:07.572168Z,781071
20170924_161007_100b,0,0,697224,4717788,2017-09-24T16:10:07.245794Z,784273
20170928_165240_104d,0,0,709902,4677399,2017-09-28T16:52:40.27427Z,795648
20170928_165241_104d,0,0,708243,4684230,2017-09-28T16:52:41.253967Z,795648
20170928_165243_104d,0,0,704940,4697829,2017-09-28T16:52:43.213361Z,795648
20170930_161144_0e14,0.01,0,711930,4717095,2017-09-30T16:11:44.511783Z,800268
20170930_161146_0e14,0.01,0.01,709269,4702236,2017-09-30T16:11:46.608225Z,800268
20171001_165003_104c,0,0.2,256227,4694061,2017-10-01T16:50:03.892131Z,803794
20171001_165111_0f4d,0,0.03,729696,4715733,2017-10-01T16:51:11.946137Z,802888
20171002_165254_0f2b,0,0.16,704169,4683273,2017-10-02T16:52:54.369673Z,805538
20171004_165216_0f4d,0,0.23,712602,4711359,2017-10-04T16:52:16.061942Z,812654
20171008_164928_1052,0,0,255231,4691070,2017-10-08T16:49:28.630988Z,822246
20171009_160700_1003,0,0,718479,4719741,2017-10-09T16:07:00.34584Z,824220
20171009_174258_0c79,0,0,250923,4696620,2017-10-09T17:42:58.359087Z,824284
20171013_160851_1010,0,0.19,719955,4704576,2017-10-13T16:08:51.897347Z,834831
20171013_160852_1010,0,0.09,718554,4697199,2017-10-13T16:08:52.945806Z,834831
20171016_161035_103a,0,0,684441,4697901,2017-10-16T16:10:35.451229Z,842258
20171017_160814_0f12,0,0,242934,4720941,2017-10-17T16:08:14.156269Z,845212
20171019_161157_100a,0,0,673944,4712862,2017-10-19T16:11:57.021145Z,849582
20171021_160856_100b,0,0,704145,4684482,2017-10-21T16:08:56.766728Z,854798
20171021_161013_0f51,0,0,696504,4720875,2017-10-21T16:10:13.983985Z,854799
20171021_183248_0c81,0,0,736143,4713240,2017-10-21T18:32:48.330077Z,854753
20171025_164726_0f53,0,0.11,257082,4699296,2017-10-25T16:47:26.691556Z,864422
20171025_164727_0f53,0,0.01,255840,4706154,2017-10-25T16:47:27.668537Z,864422
20171025_164729_0f53,0,0.03,253287,4720020,2017-10-25T16:47:29.622499Z,864422
20171025_165000_0f46,0,0,696882,4712394,2017-10-25T16:50:00.202355Z,864344
20171025_165001_0f46,0,0,694848,4719453,2017-10-25T16:50:01.186724Z,864344
20171026_164828_0f2a,0,0,718791,4722801,2017-10-26T16:48:28.318618Z,866620
20171026_165024_1050,0,0.08,686253,4696029,2017-10-26T16:50:24.871615Z,866951
20171030_160731_100b,0.03,0.17,257844,4701741,2017-10-30T16:07:31.175494Z,876066
20171030_160732_100b,0.04,0.22,255945,4694436,2017-10-30T16:07:32.229712Z,876066
20180927_155826_1054,0,0,715179,4703733,2018-09-27T15:58:26.50014Z,1727911
20180927_162101_0e2f,0,0,705906,4709622,2018-09-27T16:21:01.133773Z,1727983
20180927_162102_0e2f,0,0,704487,4702203,2018-09-27T16:21:02.188117Z,1727983
20180927_162103_0e2f,0,0,703008,4694736,2018-09-27T16:21:03.24246Z,1727983
20180927_162104_0e2f,0,0,701499,4687260,2018-09-27T16:21:04.297327Z,1727983
20181003_162250_1025,0,0.12,697992,4699638,2018-10-03T16:22:50.105567Z,1742194
20181003_162252_1025,0,0.04,695202,4684899,2018-10-03T16:22:52.228934Z,1742194
20181004_155611_1053,0,0,242139,4696143,2018-10-04T15:56:11.63963Z,1744484
20181004_162215_1038,0.01,0,730224,4720584,2018-10-04T16:22:15.334197Z,1744544
20181004_162403_1034,0,0,688371,4687863,2018-10-04T16:24:03.535638Z,1744545
20181009_155610_104b,0,0.09,723045,4682547,2018-10-09T15:56:10.760518Z,1756119
20181015_162033_100c,0,0.01,259023,4689264,2018-10-15T16:20:33.547659Z,1769443
20181016_162146_1039,0,0,731667,4698825,2018-10-16T16:21:46.759875Z,1771104
20181016_162149_1039,0,0,727479,4676556,2018-10-16T16:21:49.935487Z,1771104
20181016_162410_1015,0,0,691617,4707516,2018-10-16T16:24:10.004599Z,1776236
20181016_162412_1015,0,0,688746,4692588,2018-10-16T16:24:12.121673Z,1776236
20181017_155517_1020,0,0,716625,4698015,2018-10-17T15:55:17.778357Z,1772989
20181017_162252_1013,0,0,720723,4708308,2018-10-17T16:22:52.815269Z,1772633
20181017_162253_1013,0,0,719334,4700862,2018-10-17T16:22:53.874331Z,1772633
20181020_155422_104b,0,0,726666,4684272,2018-10-20T15:54:22.866354Z,1779563
20181020_155426_104b,0,0.01,719970,4711029,2018-10-20T15:54:26.685792Z,1779563
20181020_162342_103e,0,0.04,699150,4714368,2018-10-20T16:23:42.709168Z,1778948
20181020_162343_103e,0,0.03,697710,4706934,2018-10-20T16:23:43.7719Z,1778948
20181021_155250_100d,0.01,0,253584,4697253,2018-10-21T15:52:50.582679Z,1781380
20181022_155451_0f3d,0,0,716754,4679427,2018-10-22T15:54:51.16204Z,1784778
20181022_162447_0f28,0,0,698235,4711341,2018-10-22T16:24:47.130618Z,1783987
20181023_155326_0f2a,0,0,241416,4690065,2018-10-23T15:53:26.557724Z,1786489
20181023_155327_0f2a,0,0.01,734343,4697610,2018-10-23T15:53:27.514549Z,1786489
20181023_162425_0f3f,0,0,693528,4680774,2018-10-23T16:24:25.004924Z,1786749
20181024_155456_0f1a,0.01,0.01,688188,4720098,2018-10-24T15:54:56.293529Z,1789151
20181024_161803_0e20,0.01,0.02,255822,4702641,2018-10-24T16:18:03.837633Z,1789204
20181024_162211_1002,0,0.01,726435,4717821,2018-10-24T16:22:11.720267Z,1789209
20181029_155412_0f49,0,0.01,697560,4703988,2018-10-29T15:54:12.245592Z,1802194
20181029_155414_0f49,0,0.02,694242,4717380,2018-10-29T15:54:14.169204Z,1802194
20181029_162443_1042,0,0.07,692739,4712010,2018-10-29T16:24:43.659744Z,1802453
20190930_150318_0f24,0,0.01,721521,4695447,2019-09-30T15:03:18.106999Z,2720166
20190930_163256_0f22,0.01,0.06,672675,4707222,2019-09-30T16:32:56.046333Z,2717111
20191007_145759_1020,0,0,256833,4681158,2019-10-07T14:57:59.679374Z,2733233
20191008_145941_0f2b,0.01,0,721839,4682262,2019-10-08T14:59:41.744668Z,2735850
20191008_145947_0f2b,0.01,0,711855,4721706,2019-10-08T14:59:47.415891Z,2735850
20191008_150400_0f1a,0.01,0,696351,4691157,2019-10-08T15:04:00.500162Z,2736153
20191008_150401_0f1a,0.01,0,694839,4697751,2019-10-08T15:04:01.444929Z,2736153
20191008_150402_0f1a,0.01,0,693276,4704315,2019-10-08T15:04:02.389696Z,2736153
20191008_163049_1014,0.01,0,706188,4689855,2019-10-08T16:30:49.219078Z,2735656
20191009_162748_0f35,0.01,0,712377,4696749,2019-10-09T16:27:48.199353Z,2736544
20191009_163048_1003,0,0,690195,4694094,2019-10-09T16:30:48.032602Z,2738534
20191012_150101_104e,0.01,0,682149,4700193,2019-10-12T15:01:01.118386Z,2744857
20191012_164331_11_106c,0,0.01,713121,4677708,2019-10-12T16:43:31.118942Z,2745580
20191012_164337_23_106c,0,0.18,702681,4719981,2019-10-12T16:43:37.234237Z,2745580
20191014_150028_0f44,0.01,0,725196,4686552,2019-10-14T15:00:28.374041Z,2750125
20191014_150029_0f44,0.01,0,723537,4693131,2019-10-14T15:00:29.309896Z,2750125
20191014_150032_0f44,0.01,0,718614,4712802,2019-10-14T15:00:32.116409Z,2750125
20191014_163152_101e,0,0.01,721587,4718205,2019-10-14T16:31:52.303994Z,2750289
20191015_150032_104b,0.01,0.01,713853,4714113,2019-10-15T15:00:32.737904Z,2753581
20191016_163007_1035,0,0.22,259368,4714686,2019-10-16T16:30:07.076229Z,2756180
20191016_164038_70_1069,0,0.13,258195,4722000,2019-10-16T16:40:38.704078Z,2756311
20191017_150001_0f46,0,0,702081,4711962,2019-10-17T15:00:01.214792Z,2758566
20191017_163226_101f,0.01,0.12,712254,4723215,2019-10-17T16:32:26.211343Z,2759142
20191017_163230_101f,0.01,0.1,706683,4694175,2019-10-17T16:32:30.343257Z,2759142
20191017_163232_101f,0,0.02,703791,4679712,2019-10-17T16:32:32.408952Z,2759142
20191018_145939_1052,0.01,0,675036,4713066,2019-10-18T14:59:39.544585Z,2761227
20191018_162802_100a,0,0.02,720582,4705980,2019-10-18T16:28:02.191797Z,2761796
20191018_162803_100a,0,0.02,719238,4698714,2019-10-18T16:28:03.223595Z,2761796
20191018_162804_100a,0,0.08,717858,4691451,2019-10-18T16:28:04.255394Z,2761796
20191018_162806_100a,0,0.15,715146,4676994,2019-10-18T16:28:06.318992Z,2761796
20191019_162905_1006,0,0.05,254382,4688457,2019-10-19T16:29:05.317067Z,2764345
20191023_162407_0e3a,0,0.03,703311,4697481,2019-10-23T16:24:07.427046Z,2775605
20191023_165129_24_105d,0,0.13,677571,4710024,2019-10-23T16:51:29.245398Z,2775677
20191025_150141_1020,0,0.01,677454,4701600,2019-10-25T15:01:41.811278Z,2781831
20191027_163119_1006,0,0,250266,4711758,2019-10-27T16:31:19.416665Z,2786753
20170915_165433_0f2e,0.11,0.2,296235,4131942,2017-09-15T16:54:33.453489Z,756670
20170916_155722_0f15,0.01,0.02,345465,4149807,2017-09-16T15:57:22.247957Z,759626
20170916_155800_0f12,0.03,0.17,324714,4162779,2017-09-16T15:58:00.108399Z,759351
20170916_165157_1020,0.09,0.22,334713,4174338,2017-09-16T16:51:57.10478Z,760204
20170919_165258_1054,0.07,0.19,310566,4138029,2017-09-19T16:52:58.024286Z,768531
20170921_155812_1010,0.03,0.05,345246,4138749,2017-09-21T15:58:12.261159Z,773456
20170922_165202_104e,0.09,0.21,335043,4161486,2017-09-22T16:52:02.648444Z,776685
20170923_165101_103f,0.1,0.23,346449,4171251,2017-09-23T16:51:01.874154Z,779933
20170923_165150_0f4f,0.05,0.11,320871,4169712,2017-09-23T16:51:50.074985Z,781071
20170925_155823_0f15,0,0,307368,4149798,2017-09-25T15:58:23.33455Z,784841
20170925_165137_104f,0.07,0.16,333489,4162782,2017-09-25T16:51:37.474353Z,788054
20170926_155900_1001,0.01,0,340092,4139325,2017-09-26T15:59:00.006373Z,787961
20170926_165217_0f4b,0.08,0.16,301860,4140453,2017-09-26T16:52:17.771706Z,789055
20170926_165218_0f4b,0.04,0.09,300576,4147425,2017-09-26T16:52:18.74522Z,789055
20170927_155950_1036,0,0,339174,4169301,2017-09-27T15:59:50.546121Z,791037
20170929_165204_0f49,0,0,298947,4152135,2017-09-29T16:52:04.928713Z,798874
20171002_165139_0f2b,0,0,301014,4157709,2017-10-02T16:51:39.883213Z,805538
20171002_195841_0c82,0,0,330063,4142025,2017-10-02T19:58:41.847571Z,805853
20171004_164945_104c,0,0,335001,4140765,2017-10-04T16:49:45.182037Z,810850
20171004_164949_104c,0,0,329940,4168512,2017-10-04T16:49:49.127861Z,810850
20171004_165056_0f4d,0,0.01,317724,4152291,2017-10-04T16:50:56.739776Z,812654
20171005_165001_0f2d,0,0.12,317757,4161837,2017-10-05T16:50:01.802847Z,813267
20171009_171843_0c37,0,0,317586,4147158,2017-10-09T17:18:43.475095Z,824232
20171018_155816_0f1b,0,0,341664,4161237,2017-10-18T15:58:16.299079Z,847142
20171018_155914_1010,0,0,312786,4166367,2017-10-18T15:59:14.262072Z,847201
20171025_155933_1040,0,0.11,303975,4140513,2017-10-25T15:59:33.144216Z,864159
20171025_164839_0f46,0,0.2,305121,4144074,2017-10-25T16:48:39.484097Z,864344
20171025_164841_0f46,0,0.02,302754,4156446,2017-10-25T16:48:41.452835Z,864344
20171026_164710_0f2a,0,0,324036,4172598,2017-10-26T16:47:10.241898Z,866620
20171029_155959_1042,0,0.01,318681,4163910,2017-10-29T15:59:59.560125Z,874013
20171029_161607_0c37,0,0,309141,4131345,2017-10-29T16:16:07.440089Z,873550
20171029_164711_0f2a,0,0,314541,4170960,2017-10-29T16:47:11.293376Z,873584
20171030_164704_0f4a,0,0.02,316476,4133472,2017-10-30T16:47:04.753944Z,875931
20171031_155830_1014,0,0.02,322752,4138767,2017-10-31T15:58:30.241385Z,878465
20171031_164606_0f53,0,0.07,337911,4159020,2017-10-31T16:46:06.316818Z,878282
20180928_161140_1014,0,0,341052,4172088,2018-09-28T16:11:40.098881Z,1730278
20180930_161305_101e,0,0,312198,4146705,2018-09-30T16:13:05.612818Z,1734962
20181002_161205_1018,0,0.23,336831,4152342,2018-10-02T16:12:05.169589Z,1739847
